CID,ID_Host,SPECZ,LOG_OII,LOG_OII_ERR,HOST_LOGMASS,HOST_LOGMASS_ERR,U-R
1305308,SVA1_COADD-2938338639,0.6911200284957886,0.6719971565727837,0.4464881216669071,11.010000228881836,0.09000000357627869,1.5700000524520874
1575072,SVA1_COADD-2939197485,0.5915600061416626,1.9178256923017745,0.18110402753390836,9.170000076293945,0.05000000074505806,0.17000000178813934
1341556,SVA1_COADD-2939188411,0.7172099947929382,0.507552409635431,0.3723415311670851,10.520000457763672,0.029999999329447746,1.100000023841858
1260461,SVA1_COADD-2938937935,0.8600500226020813,1.2277118519319987,0.23068282936036244,10.670000076293945,0.019999999552965164,1.0800000429153442
1302117,SVA1_COADD-2971248692,0.4934900104999542,1.050901743772609,0.272691065928046,10.449999809265137,0.029999999329447746,1.409999966621399
1324536,SVA1_COADD-2939372098,0.5895500183105469,1.1814631842757186,0.2026999280309762,10.149999618530273,0.029999999329447746,1.4700000286102295
1306073,SVA1_COADD-2938557302,0.3296400010585785,0.9685580907220889,0.24542164297617391,10.470000267028809,0.019999999552965164,1.3799999952316284
1309492,SVA1_COADD-2940132532,0.33403000235557556,1.9929418741371003,0.1707102264914074,9.329999923706055,0.009999999776482582,0.6000000238418579
1837096,SVA1_COADD-2939323823,0.3798699975013733,0.8045295127427086,0.3336509002244148,10.989999771118164,0.12999999523162842,1.5700000524520874
1280762,SVA1_COADD-2940525738,0.6268200278282166,2.83417497046289,0.1905820990325589,9.279999732971191,0.019999999552965164,0.15000000596046448
1595028,SVA1_COADD-2939203390,0.4664100110530853,1.6972208471795405,0.10855918322758046,9.9399995803833,0.019999999552965164,1.0199999809265137
1280780,SVA1_COADD-2940653278,0.6846299767494202,1.07792823508983,0.27652750981600943,10.180000305175781,0.019999999552965164,1.2899999618530273
1331130,SVA1_COADD-2971178375,0.39291998744010925,0.8597262195857978,0.3633880568317542,10.40999984741211,0.029999999329447746,1.309999942779541
1592028,SVA1_COADD-2970486965,0.32607999444007874,1.4589077570472517,0.11055892778996229,10.210000038146973,0.009999999776482582,1.2200000286102295
1337703,SVA1_COADD-2940750986,0.5328099727630615,1.2165259671752904,0.17308943785115144,10.619999885559082,0.019999999552965164,1.4199999570846558
1334742,SVA1_COADD-2925572195,0.5291900038719177,1.1327925762271138,0.17932803701465455,10.489999771118164,0.029999999329447746,1.4700000286102295
1262550,SVA1_COADD-2925330485,0.293040007352829,0.8438620177252333,0.26017596200498055,10.449999809265137,0.009999999776482582,0.9100000262260437
1338718,SVA1_COADD-2925435957,0.7342900037765503,0.8613653652351374,0.24503299366137732,10.789999961853027,0.07999999821186066,1.5499999523162842
1327978,SVA1_COADD-2970681316,0.20785999298095703,0.4837267041420867,0.4304330605899874,10.890000343322754,0.019999999552965164,1.4600000381469727
1258118,SVA1_COADD-2925674999,0.6263800263404846,2.2017499995007075,0.11109626121563126,9.819999694824219,0.03999999910593033,0.41999998688697815
1703026,SVA1_COADD-2925837383,0.3649100065231323,0.1669086671926589,0.6196656306191405,10.029999732971191,0.029999999329447746,1.4500000476837158
1319058,SVA1_COADD-2937414783,0.669510006904602,0.6365235596188165,0.43708318276183883,11.029999732971191,0.05000000074505806,1.3700000047683716
1283855,SVA1_COADD-2970924272,0.566510021686554,0.5304847794220163,0.38298640079214036,10.9399995803833,0.03999999910593033,1.2799999713897705
1257609,SVA1_COADD-2940685175,0.3343999981880188,1.146105911164981,0.21221142937288584,11.010000228881836,0.009999999776482582,1.809999942779541
1880545,SVA1_COADD-2970419511,0.5521699786186218,0.92981667609022,0.33112609576600693,11.029999732971191,0.03999999910593033,1.4299999475479126
1936293,SVA1_COADD-2940498500,0.8324000239372253,0.8626839859960697,0.3603956603973221,10.770000457763672,0.019999999552965164,1.3799999952316284
1536021,SVA1_COADD-2970373627,0.5352399945259094,1.0616934643756633,0.370034107854614,10.029999732971191,0.009999999776482582,1.4199999570846558
1265165,SVA1_COADD-2925461511,0.318450003862381,0.6007738867057307,0.3103356520450598,10.859999656677246,0.009999999776482582,1.4700000286102295
1264512,SVA1_COADD-2940316888,0.36136001348495483,1.786486904796486,0.10129683600457641,9.0,0.029999999329447746,0.41999998688697815
1335756,SVA1_COADD-2925360118,0.45037999749183655,1.1398997744551114,0.304410591346275,10.449999809265137,0.03999999910593033,1.2699999809265137
1324685,SVA1_COADD-2940478962,0.5424399971961975,1.809076571233809,0.08539945628249533,10.09000015258789,0.019999999552965164,0.7599999904632568
1280792,SVA1_COADD-2940880395,0.6812300086021423,0.8147527150434709,0.39558346429836694,10.600000381469727,0.019999999552965164,1.5299999713897705
1336957,SVA1_COADD-2940708250,0.8303099870681763,1.0969126133589695,0.22184166244474093,11.15999984741211,0.03999999910593033,1.5299999713897705
1297580,SVA1_COADD-2940491404,0.6362599730491638,1.2420184021653031,0.17332256002304974,10.539999961853027,0.03999999910593033,1.2999999523162842
1324790,SVA1_COADD-2939585353,0.3577499985694885,1.3538400001477349,0.1332827246784818,9.329999923706055,0.029999999329447746,0.47999998927116394
1908380,SVA1_COADD-2970609995,0.4377000033855438,1.212515172592561,0.19851771401746673,11.050000190734863,0.05999999865889549,1.5
1322819,SVA1_COADD-2939819674,0.33807000517845154,1.2728650615724262,0.10170460589709736,11.539999961853027,0.019999999552965164,1.4700000286102295
1645208,SVA1_COADD-2939785254,0.6958100199699402,0.5893017010595568,0.3984087003083573,9.100000381469727,0.0,-0.33000001311302185
1531089,SVA1_COADD-2970615911,0.2924099862575531,0.6374107150896853,0.31806219507848177,10.149999618530273,0.0,1.3799999952316284
1265426,SVA1_COADD-2939808147,0.42080000042915344,1.5310749734109699,0.10005161726520487,9.40999984741211,0.019999999552965164,0.30000001192092896
1876602,SVA1_COADD-2970991265,0.7311699986457825,0.7891960708932256,0.2160912286262169,10.859999656677246,0.03999999910593033,1.2899999618530273
1899158,SVA1_COADD-2940070170,0.6488100290298462,0.41775690404241894,0.4849651394638262,11.130000114440918,0.019999999552965164,1.0700000524520874
1330559,SVA1_COADD-2939608734,0.6819400191307068,1.2621693316927585,0.253687576677648,10.729999542236328,0.07999999821186066,1.5499999523162842
1562098,SVA1_COADD-2940099227,0.5774700045585632,2.74437368424042,0.2829092664746238,9.390000343322754,0.029999999329447746,0.28999999165534973
1275873,SVA1_COADD-2970763548,0.4028800129890442,0.5706188730693332,0.3197390869725747,10.859999656677246,0.009999999776482582,1.340000033378601
1674022,SVA1_COADD-2938868980,0.6039400100708008,2.1245059085023654,0.10314809999819695,8.899999618530273,0.05999999865889549,0.10000000149011612
1265623,SVA1_COADD-2940461061,0.7104499936103821,1.5885113945461378,0.16282669239479985,10.770000457763672,0.11999999731779099,1.5
1336009,SVA1_COADD-2943190313,0.3427000045776367,1.3249810626398946,0.11333044224123229,8.899999618530273,0.009999999776482582,0.1599999964237213
1654105,SVA1_COADD-2940697678,0.5633100271224976,1.7795800128609818,0.13275122813951848,9.449999809265137,0.009999999776482582,0.10999999940395355
1301397,SVA1_COADD-2925323039,0.610759973526001,0.9891705497218631,0.29363068726134156,10.470000267028809,0.019999999552965164,1.3799999952316284
1861178,SVA1_COADD-2937567484,0.29201000928878784,1.7427145586569446,0.13654486311565267,9.649999618530273,0.019999999552965164,0.6000000238418579
1252917,SVA1_COADD-2938011028,0.694100022315979,0.4649209700805121,0.48190996261209845,11.399999618530273,0.029999999329447746,1.340000033378601
1570024,SVA1_COADD-2940784265,0.5512300133705139,0.5324381801999212,0.296282607384155,10.850000381469727,0.029999999329447746,1.2799999713897705
1302188,SVA1_COADD-2939359905,0.34950000047683716,1.9085877013640298,0.16361333825539787,8.729999542236328,0.009999999776482582,0.009999999776482582
1625059,SVA1_COADD-2925789233,0.5939099788665771,0.9187040773684821,0.22058401081302886,10.470000267028809,0.019999999552965164,1.0499999523162842
1927203,SVA1_COADD-2939620346,0.6813200116157532,0.8568039290267875,0.2401391029033411,10.279999732971191,0.019999999552965164,1.0299999713897705
1305219,SVA1_COADD-2925459047,0.6174799799919128,1.3500008336588958,0.1460086620226792,10.220000267028809,0.019999999552965164,0.8399999737739563
1331700,SVA1_COADD-2970691114,0.3612299859523773,1.4850491681543332,0.0873363766134336,9.029999732971191,0.019999999552965164,0.23999999463558197
1641368,SVA1_COADD-2937931677,0.6082800030708313,1.7895297197958624,0.11769380755638534,9.59000015258789,0.019999999552965164,0.4000000059604645
1322229,SVA1_COADD-2938498598,0.5273600220680237,1.650931290384227,0.10448985590802527,9.619999885559082,0.009999999776482582,0.46000000834465027
1314047,SVA1_COADD-2938543897,0.45813000202178955,2.2411780686167986,0.17878576702509497,9.739999771118164,0.019999999552965164,0.7900000214576721
1250357,SVA1_COADD-2925504011,0.35940998792648315,0.9349929745679713,0.22994851138973335,10.720000267028809,0.05999999865889549,1.2200000286102295
1288083,SVA1_COADD-2940356957,0.2314700037240982,0.5011915516564632,0.4357048282649102,10.0600004196167,0.05000000074505806,1.3600000143051147
1332614,SVA1_COADD-2940538131,0.5191699862480164,1.5285005308985142,0.12149539632842496,10.390000343322754,0.009999999776482582,1.2899999618530273
1336953,SVA1_COADD-2938554608,0.6014099717140198,2.4335623995524642,0.15685742103124478,8.8100004196167,0.029999999329447746,-0.07999999821186066
1261163,SVA1_COADD-2940438317,0.6191700100898743,1.3058405994767341,0.18372830706157758,10.520000457763672,0.029999999329447746,1.2100000381469727
1324582,SVA1_COADD-2939755223,0.3823699951171875,0.5515040652658357,0.50099266815545,11.0600004196167,0.009999999776482582,1.6799999475479126
1286881,SVA1_COADD-2940240697,0.5233399868011475,0.5423439471426581,0.39983822677839104,10.539999961853027,0.029999999329447746,1.2200000286102295
1599030,SVA1_COADD-2970669007,0.36871999502182007,1.9978225990761889,0.12925418858704502,8.550000190734863,0.03999999910593033,0.029999999329447746
1306986,SVA1_COADD-2971046913,0.44916000962257385,0.14061888999051006,0.5507832274650477,10.649999618530273,0.05999999865889549,1.399999976158142
1302915,SVA1_COADD-2925846754,0.3602199852466583,1.1671158918138496,0.10260373561323206,10.260000228881836,0.009999999776482582,0.9399999976158142
1313572,SVA1_COADD-2925840155,0.7025600075721741,1.5655068289129142,0.10965259918521054,10.079999923706055,0.05000000074505806,0.3499999940395355
1262131,SVA1_COADD-2940658013,0.33851999044418335,0.887944403483422,0.2372865408936985,10.220000267028809,0.09000000357627869,1.4299999475479126
1936353,SVA1_COADD-2940367018,0.6929000020027161,0.34088573380873377,0.4887669642792408,10.9399995803833,0.019999999552965164,1.4900000095367432
1330350,SVA1_COADD-2940912679,0.7637400031089783,1.1876671601655446,0.227815368160318,10.989999771118164,0.0,1.6399999856948853
1303883,SVA1_COADD-2943189519,0.2599300146102905,1.338070882386345,0.10342105179684775,9.960000038146973,0.0,0.7900000214576721
1338485,SVA1_COADD-2925715555,0.5858200192451477,1.6627612728146985,0.09647867054610824,9.579999923706055,0.029999999329447746,0.33000001311302185
1263715,SVA1_COADD-2925711556,0.2927899956703186,1.6813642537557703,0.10865360128182537,8.720000267028809,0.05000000074505806,0.3400000035762787
1285539,SVA1_COADD-2939690834,0.48469001054763794,1.9822857900315782,0.12495760566927873,9.630000114440918,0.019999999552965164,0.33000001311302185
1673097,SVA1_COADD-2925527844,0.5996299982070923,0.7715307597844363,0.3269713912741142,10.920000076293945,0.019999999552965164,1.3799999952316284
1319711,SVA1_COADD-2938738363,0.24269999563694,0.721643937378121,0.2796585819963595,10.109999656677246,0.07999999821186066,1.3200000524520874
1371022,SVA1_COADD-2971221792,0.2917799949645996,2.080710478703695,0.15229979800821375,8.479999542236328,0.019999999552965164,-0.07999999821186066
1304991,SVA1_COADD-2925784320,0.6598399877548218,1.9110969164873235,0.17084933836625996,9.300000190734863,0.03999999910593033,0.05000000074505806
1933258,SVA1_COADD-2925657682,0.6909000277519226,0.7011449501141515,0.3127634068647628,10.9399995803833,0.05000000074505806,1.5399999618530273
1323740,SVA1_COADD-2940517869,0.7720699906349182,0.2949245792576635,0.44674038367952723,10.550000190734863,0.019999999552965164,1.2899999618530273
1280790,SVA1_COADD-2940850263,0.6327800154685974,1.0023499944793746,0.12772586773652786,10.390000343322754,0.009999999776482582,1.059999942779541
1260889,SVA1_COADD-2943198361,0.529990017414093,2.0446158541646473,0.1521727330556406,10.479999542236328,0.019999999552965164,1.5399999618530273
1333442,SVA1_COADD-2939023704,0.6934400200843811,0.6498314200469973,0.41023778126936417,11.1899995803833,0.029999999329447746,1.5499999523162842
1879188,SVA1_COADD-2925391682,0.6484599709510803,0.9958118180447327,0.16158500755539687,10.670000076293945,0.029999999329447746,1.5399999618530273
1292332,SVA1_COADD-2925729348,0.27358001470565796,0.7815697455723155,0.3072923023594528,10.210000038146973,0.05000000074505806,1.5099999904632568
1340706,SVA1_COADD-2938675348,0.2942500114440918,1.4104504369762398,0.16286897191526392,9.380000114440918,0.019999999552965164,0.46000000834465027
1255657,SVA1_COADD-2938299301,0.5901100039482117,1.855467074516173,0.11081624651471432,9.239999771118164,0.05000000074505806,0.23999999463558197
1304183,SVA1_COADD-2970813610,0.6361799836158752,1.8457794622307346,0.11768837175374279,9.109999656677246,0.009999999776482582,-0.11999999731779099
1330031,SVA1_COADD-2970769558,0.10643000155687332,1.6802523112725671,0.0817084844852389,9.0600004196167,0.029999999329447746,0.8199999928474426
1302346,SVA1_COADD-2970522313,0.5315200090408325,0.7772797483771583,0.24002251558902407,10.770000457763672,0.03999999910593033,1.3300000429153442
1259006,SVA1_COADD-2939186932,0.5291299819946289,3.115161657280657,0.09739703423299666,8.949999809265137,0.03999999910593033,0.11999999731779099
1635042,SVA1_COADD-2971175824,0.5594800114631653,0.7173122206801613,0.24777868466200684,10.319999694824219,0.029999999329447746,1.350000023841858
1346627,SVA1_COADD-2940732696,0.6825699806213379,0.5867171282891178,0.3926177978198049,10.550000190734863,0.019999999552965164,1.4900000095367432
1260639,SVA1_COADD-2939291321,0.5919600129127502,1.2765164888170384,0.24663496510518956,11.109999656677246,0.07999999821186066,1.4900000095367432
1265169,SVA1_COADD-2925383783,0.6845300197601318,2.450964694761437,0.2136618607048559,9.569999694824219,0.019999999552965164,0.15000000596046448
1336453,SVA1_COADD-2925687578,0.18579000234603882,1.2809692422838843,0.0961772337825608,9.1899995803833,0.03999999910593033,0.25
1900056,SVA1_COADD-2970746594,0.47944000363349915,0.739347756968298,0.29888434077667086,10.789999961853027,0.029999999329447746,1.409999966621399
1643312,SVA1_COADD-2940045862,0.340829998254776,0.89528281284352,0.3487997122425689,10.399999618530273,0.07000000029802322,1.3700000047683716
1253895,SVA1_COADD-2939524423,0.49331000447273254,0.07642805194763215,0.48962827960353955,11.899999618530273,0.1899999976158142,0.4099999964237213
1321166,SVA1_COADD-2937919912,0.43623000383377075,1.3236228785107784,0.21144326007744066,10.739999771118164,0.019999999552965164,1.559999942779541
1313698,SVA1_COADD-2937572672,0.43737998604774475,1.4481799361300458,0.17099486122367705,9.899999618530273,0.019999999552965164,0.5299999713897705
1532057,SVA1_COADD-2970744400,0.5050399899482727,1.231720936141071,0.12730066204311247,10.239999771118164,0.03999999910593033,1.2300000190734863
1342580,SVA1_COADD-2939085167,0.8762199878692627,0.8341029036804734,0.3159100328847112,10.979999542236328,0.05000000074505806,1.4600000381469727
1318460,SVA1_COADD-2925600463,0.3670400083065033,1.565023431424902,0.10120562310242623,8.729999542236328,0.029999999329447746,0.23999999463558197
1339246,SVA1_COADD-2940174887,0.9586700201034546,0.7604829854139434,0.3073145176268659,11.210000038146973,0.09000000357627869,1.2599999904632568
1263139,SVA1_COADD-2939979520,0.7280099987983704,2.047610984225241,0.1306651996545969,9.4399995803833,0.019999999552965164,0.07000000029802322
1317496,SVA1_COADD-2970353279,0.6455399990081787,1.178431508578167,0.12741712047502973,8.8100004196167,0.11999999731779099,0.4000000059604645
1265349,SVA1_COADD-2938450753,0.8008400201797485,0.36985082402508684,0.3877760177491652,11.050000190734863,0.05999999865889549,1.409999966621399
1260000,SVA1_COADD-2925628420,0.5517200231552124,1.6162788991558783,0.07742690630183978,9.819999694824219,0.019999999552965164,0.6800000071525574
1638030,SVA1_COADD-2925723885,0.3723500072956085,0.826662350071223,0.22013353382105635,10.760000228881836,0.09000000357627869,1.5399999618530273
1310396,SVA1_COADD-2940109521,0.3235799968242645,1.8326129267560092,0.08855086133514622,9.300000190734863,0.029999999329447746,0.3199999928474426
1264039,SVA1_COADD-2940540571,0.42517000436782837,2.15155407564342,0.1307764500346454,9.15999984741211,0.009999999776482582,0.20999999344348907
1320009,SVA1_COADD-2940680444,0.6922900080680847,1.26022647366265,0.14014242054070958,10.75,0.009999999776482582,1.590000033378601
1849051,SVA1_COADD-2940292942,0.30649998784065247,1.4864682966549863,0.10481862776030601,10.229999542236328,0.009999999776482582,0.6899999976158142
1341426,SVA1_COADD-2970784077,0.5543199777603149,1.7006715944869437,0.07321236677814223,9.65999984741211,0.019999999552965164,0.30000001192092896
1338430,SVA1_COADD-2925685870,0.5182999968528748,0.7990754651955939,0.1779115921790735,10.979999542236328,0.029999999329447746,1.2999999523162842
1929216,SVA1_COADD-2937583885,0.33695000410079956,1.5823634105455158,0.06980848652663568,10.020000457763672,0.009999999776482582,0.6100000143051147
1299775,SVA1_COADD-2939269068,0.16051000356674194,0.9943319466091988,0.15253784432689838,10.699999809265137,0.009999999776482582,1.5499999523162842
1258906,SVA1_COADD-2970586372,0.35012999176979065,1.643228578256863,0.10813464892008005,8.930000305175781,0.019999999552965164,0.27000001072883606
1334321,SVA1_COADD-2943193409,0.8045399785041809,0.7831132812216263,0.2430029760674706,9.739999771118164,0.009999999776482582,0.4699999988079071
1324544,SVA1_COADD-2940245910,0.530269980430603,1.5071638162413388,0.08998114641548374,9.579999923706055,0.019999999552965164,0.20999999344348907
1330995,SVA1_COADD-2939190186,0.7196499705314636,1.0717833815717892,0.16437076926068775,10.359999656677246,0.05999999865889549,1.399999976158142
1574019,SVA1_COADD-2970942784,0.6055099964141846,0.7061867255133296,0.2686682045723768,10.850000381469727,0.03999999910593033,1.3799999952316284
1339703,SVA1_COADD-2971247942,0.49382999539375305,0.6844383395752252,0.2681143920742961,10.720000267028809,0.03999999910593033,1.2599999904632568
1320501,SVA1_COADD-2925825662,0.3378100097179413,0.6159807479156459,0.36274246230821944,10.720000267028809,0.029999999329447746,1.4600000381469727
1329615,SVA1_COADD-2938102822,0.40474000573158264,0.950294185747951,0.17173570528609766,10.930000305175781,0.07999999821186066,1.4500000476837158
1246758,SVA1_COADD-2937784978,0.5324900150299072,1.854267962987741,0.07693348399930866,9.779999732971191,0.009999999776482582,0.3799999952316284
1266015,SVA1_COADD-2925577737,0.3625899851322174,0.9235227488740989,0.2055949446769515,10.670000076293945,0.07999999821186066,1.5399999618530273
1879256,SVA1_COADD-2970950280,0.2502799928188324,1.4556563937172882,0.12095831393596512,9.09000015258789,0.019999999552965164,0.5199999809265137
1331883,SVA1_COADD-2938683473,0.6201099753379822,2.081244000838844,0.11454397271261509,9.6899995803833,0.009999999776482582,0.25999999046325684
1336384,SVA1_COADD-2937421480,0.5843899846076965,1.1559940486752454,0.1829246788542912,10.989999771118164,0.05999999865889549,1.4700000286102295
1435067,SVA1_COADD-2970645667,0.3923499882221222,1.1718838768312023,0.18404679202749824,10.699999809265137,0.019999999552965164,1.5700000524520874
1322975,SVA1_COADD-2940668498,0.8470500111579895,0.9880554904552881,0.15172771936259646,11.15999984741211,0.029999999329447746,1.7300000190734863
1367234,SVA1_COADD-2937723348,0.2527799904346466,1.3926669583284474,0.09404584497395102,9.369999885559082,0.009999999776482582,0.8100000023841858
1892149,SVA1_COADD-2925451218,0.6414099931716919,0.9160163331008186,0.19104150019534213,10.800000190734863,0.019999999552965164,1.4700000286102295
